PlotObservationID,cover,species
NU56,4,Helichrysum italicum (Roth) G.Don
NU56,6,Erica carnea L.
NU56,8,Brachypodium rupestre (Host) Roem. & Schult.
NU56,18,Carex caryophyllea Latourr.
NU56,50,Sesleria argentea (Savi) Savi
EK88,0.1,Thesium sommieri Hendrych
EK88,0.5,Dianthus seguieri Vill.
EK88,0.5,Galium corrudifolium Vill.
EK88,0.5,Polygala alpestris Rchb.
EK88,0.5,Polygala chamaebuxus L.
EK88,0.5,Potentilla micrantha Ramond ex DC.
EK88,0.5,Viola alba Besser
EK88,1,Carlina acaulis L.
EK88,1,Carum appuanum (Viv.) Grande
EK88,1,Crepis alpestris (Jacq.) Tausch
EK88,1,Vincetoxicum hirundinaria Medik.
EK88,2,Sorbus aria (L.) Crantz
EK88,2,Thymus praecox Opiz
EK88,3,Carex macrolepis DC.
EK88,3,Teucrium montanum L.
EK88,5,Bromopsis erecta (Huds.) Fourr.
EK88,5,Erica carnea L.
EK88,5,Sesleria argentea (Savi) Savi
EK88,10,Festuca inops De Not.
EK88,40,Brachypodium rupestre (Host) Roem. & Schult.
MW25,0.1,Astragalus monspessulanus L.
MW25,0.1,Euphorbia amygdaloides L.
MW25,0.1,Helleborus viridis L.
MW25,0.1,Lotus corniculatus L.
MW25,0.1,Potentilla micrantha Ramond ex DC.
MW25,0.1,Thymus praecox Opiz
MW25,0.1,Vincetoxicum hirundinaria Medik.
MW25,0.5,Allium sp.
MW25,0.5,Briza media L.
MW25,0.5,Cerastium arvense L. subsp. suffruticosum (L.) Ces.
MW25,0.5,Dianthus seguieri Vill.
MW25,0.5,Gymnadenia conopsea (L.) R.Br.
MW25,0.5,Pimpinella tragium Vill.
MW25,0.5,Thesium sommieri Hendrych
MW25,1,Bromopsis erecta (Huds.) Fourr.
MW25,1,Campanula glomerata L.
MW25,1,Dactylis glomerata L.
MW25,1,Tragopogon sp.
MW25,2,Euphorbia cyparissias L.
MW25,2,Festuca inops De Not.
MW25,2,Polygala chamaebuxus L.
MW25,3,Erica carnea L.
MW25,4,Carum appuanum (Viv.) Grande
MW25,10,Brachypodium rupestre (Host) Roem. & Schult.
MW25,10,Carex macrolepis DC.
MW25,50,Sesleria argentea (Savi) Savi
YW28,0.5,Arum italicum Mill.
YW28,0.5,Asplenium trichomanes L.
YW28,0.5,Cornus mas L.
YW28,0.5,Geum urbanum L.
YW28,0.5,Helleborus foetidus L.
YW28,0.5,Hypericum montanum L.
YW28,0.5,Mycelis muralis (L.) Dumort.
YW28,0.5,Poa trivialis L.
YW28,0.5,Quercus pubescens Willd.
YW28,0.5,Ranunculus lanuginosus L.
YW28,0.5,Rubia peregrina L.
YW28,0.5,Ruscus aculeatus L.
YW28,0.5,Stellaria media (L.) Vill.
YW28,0.5,Tamus communis L.
YW28,0.5,Tilia platyphyllos Scop.
YW28,0.5,Urtica dioica L.
YW28,0.5,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker
YW28,62.5,Acer campestre L.
YW28,37.5,Corylus avellana L.
YW28,15,Anthriscus sylvestris (L.) Hoffm.
YW28,15,Mercurialis perennis L.
YW28,3,Cardamine monteluccii Brilli-Catt. & Gubellini
YW28,3,Clematis vitalba L.
YW28,3,Cyclamen repandum Sm.
YW28,3,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb."
YW28,3,Hedera helix L.
YW28,3,Melica uniflora Retz.
YW28,3,Sambucus nigra L.
YW28,0.1,Lathraea squamaria L.
YW28,0.1,Scilla bifolia L.
YW28,0.5,Acer monspessulanum L.
YW28,0.5,Alliaria petiolata (M.Bieb.) Cavara & Grande
YW28,0.5,Anemone apennina L.
YW28,0.5,Aristolochia lutea Desf.
RY81,3,Arundo donax L.
RY81,3,Bromus sterilis L.
RY81,3,Lagurus ovatus L.
RY81,3,Vulpia geniculata (L.) Link
RY81,62.5,Ammophila arenaria (L.) Link
RY81,0.5,Rubia peregrina L.
RY81,0.5,Cakile maritima Scop.
RY81,0.5,Juniperus oxycedrus L.
RY81,0.5,Salsola kali L.
RY81,0.5,Agropyron repens (L.) P.Beauv.
RY81,0.5,Calystegia soldanella (L.) Roem. & Schult.
RY81,0.5,Picris echioides L.
RY81,0.5,Silene paradoxa L.
NO40,0.5,Asplenium onopteris L.
NO40,0.5,Coronilla emerus L.
NO40,0.5,Hedera helix L.
NO40,0.5,Polypodium vulgare L.
NO40,0.5,Pteridium aquilinum (L.) Kuhn
NO40,0.5,Rubia peregrina L.
NO40,0.5,Rubus ulmifolius Schott
NO40,0.5,Smilax aspera L.
NO40,0.5,Tamus communis L.
NO40,62.5,Castanea sativa Mill.
NO40,15,Erica arborea L.
NO40,15,Quercus ilex L.
NO40,3,Arbutus unedo L.
NO40,3,Fraxinus ornus L.
IJ46,0.1,Andryala integrifolia L.
IJ46,0.1,Bromus hordeaceus L.
IJ46,0.1,Scolymus hispanicus L.
IJ46,0.1,Sinapis alba L.
IJ46,0.1,Stipellula capensis (Thunb.) Röser & H.R.Hamasha
IJ46,0.1,Urospermum picroides (L.) Scop. ex F.W.Schmidt
IJ46,0.5,Anagallis arvensis L.
IJ46,0.5,Euphorbia helioscopia L. subsp. helioscopia
IJ46,0.5,Medicago sp.
IJ46,0.5,Muscari comosum (L.) Mill.
IJ46,1,Anisantha madritensis (L.) Nevski subsp. madritensis
IJ46,1,Hedypnois rhagadioloides (L.) F.W.Schmidt
IJ46,1,Lolium rigidum Gaudin
IJ46,1,Silene gallica L.
IJ46,2,Convolvulus arvensis L.
IJ46,2,Daucus carota L.
IJ46,2,Erodium malacoides (L.) L'Hér. subsp. malacoides
IJ46,2,Geranium molle L.
IJ46,2,Sonchus asper (L.) Hill
IJ46,2,Thapsia garganica L.
IJ46,2,Tyrimnus leucographus (L.) Cass.
IJ46,2,Vicia hybrida L.
IJ46,3,Calendula arvensis (Vaill.) L.
IJ46,5,Avena barbata Pott ex Link
IJ46,5,Lagurus ovatus L.
IJ46,25,Asphodelus ramosus L. subsp. ramosus
IJ46,25,Hypochaeris achyrophorus L.
AN57,0.1,Gymnocarpium dryopteris (L.) Newman
AN57,0.1,Athyrium filix-femina (L.) Roth
AN57,0.1,Prenanthes purpurea L.
AN57,0.1,Dryopteris expansa (C.Presl) Fraser-Jenk. & Jermy
AN57,0.1,Polypodium vulgare L.
AN57,0.5,Oxalis acetosella L.
AN57,0.5,Sorbus aucuparia L. subsp. aucuparia
AN57,0.5,Abies alba Mill.
AN57,62.5,Fagus sylvatica L.
AN57,37.5,Vaccinium myrtillus L.
WA69,0.1,Prenanthes purpurea L.
WA69,0.5,Viola reichenbachiana Jord. ex Boreau
WA69,0.5,Cardamine heptaphylla (Vill.) O.E.Schulz
WA69,0.5,Lamium galeobdolon (L.) L. subsp. montanum (Pers.) Hayek
WA69,0.5,Melica uniflora Retz.
WA69,0.5,Oxalis acetosella L.
WA69,0.5,Anemone nemorosa L.
WA69,62.5,Fagus sylvatica L.
WA69,15,Abies alba Mill.
WA69,15,Athyrium filix-femina (L.) Roth
WA69,3,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd."
WA69,3,Geranium nodosum L.
WA69,3,Dryopteris filix-mas (L.) Schott
BE71,0.1,Solidago virgaurea L.
BE71,0.5,Vaccinium myrtillus L.
BE71,62.5,Fagus sylvatica L.
BE71,37.5,Abies alba Mill.
BE71,15,Prenanthes purpurea L.
UT89,0.5,Vaccinium myrtillus L.
UT89,0.5,Oxalis acetosella L.
UT89,87.5,Fagus sylvatica L.
UT89,15,Solidago virgaurea L.
UT89,15,Abies alba Mill.
UT89,15,Prenanthes purpurea L.
UT89,15,Sorbus aucuparia L. subsp. aucuparia
UT89,3,Acer pseudoplatanus L.
UT89,3,Dryopteris filix-mas (L.) Schott
UT89,3,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd."
ZM18,0.1,Stellaria nemorum L. subsp. montana (Pierrat) Berher
ZM18,0.1,Melica uniflora Retz.
ZM18,0.1,Cardamine bulbifera (L.) Crantz
ZM18,0.1,Paris quadrifolia L.
ZM18,0.5,Prenanthes purpurea L.
ZM18,0.5,Lactuca muralis (L.) Gaertn.
ZM18,0.5,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd."
ZM18,62.5,Abies alba Mill.
ZM18,62.5,Fagus sylvatica L.
ZM18,37.5,Geranium nodosum L.
ZM18,15,Geranium robertianum L.
ZM18,3,Viola reichenbachiana Jord. ex Boreau
ZM18,3,Acer pseudoplatanus L.
ZM18,3,Dryopteris filix-mas (L.) Schott
BQ20,0.1,Lactuca muralis (L.) Gaertn.
BQ20,0.1,Drymochloa sylvatica (Pollich) Holub
BQ20,0.5,Prenanthes purpurea L.
BQ20,0.5,Viola reichenbachiana Jord. ex Boreau
BQ20,0.5,Neottia nidus-avis (L.) Rich.
BQ20,87.5,Abies alba Mill.
BQ20,37.5,Fagus sylvatica L.
BQ20,15,Geranium robertianum L.
BQ20,15,Acer pseudoplatanus L.
BQ20,15,Galium odoratum (L.) Scop.
BQ20,15,Cardamine heptaphylla (Vill.) O.E.Schulz
BQ20,15,Sanicula europaea L.
BQ20,3,"Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd."
BQ20,3,Lamium galeobdolon (L.) L. subsp. montanum (Pers.) Hayek
TD52,3,Leontodon helveticus Mérat
TD52,15,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
TD52,87.5,Nardus stricta L.
TD52,0.5,Potentilla aurea L. subsp. aurea
TD52,0.1,Vaccinium myrtillus L.
TD52,0.1,Carex caryophyllea Latourr.
TD52,0.1,Plantago maritima L. subsp. serpentina (All.) Arcang.
TD52,0.1,Vaccinium gaultherioides Bigelow
KF39,0.5,Echinochloa crus-galli (L.) P.Beauv.
KF39,0.5,Ranunculus trichophyllus Chaix
KF39,87.5,Lemna gibba L.
KF39,3,Polygonum amphibium L.
BK70,0.5,Echinochloa crus-galli (L.) P.Beauv.
BK70,0.5,Veronica anagallis-aquatica L.
BK70,87.5,Lemna gibba L.
BF83,87.5,Lemna gibba L.
BR64,0.1,Briza media L.
BR64,0.1,Geranium columbinum L.
BR64,0.5,Sanguisorba minor Scop. subsp. muricata (Bonnier & Layens) Briq.
BR64,0.5,Sedum rupestre L.
BR64,37.5,Artemisia alba Turra
BR64,15,Hypnum cupressiforme Hedw. var. subjulaceum Molendo
BR64,3,Avena barbata Pott ex Link
BR64,3,Teucrium chamaedrys L.
HC70,0.5,Carex sp.
HC70,0.5,Euphorbia exigua L.
HC70,37.5,Bromus erectus Huds.
HC70,37.5,Hypnum cupressiforme Hedw. var. subjulaceum Molendo
HC70,15,Briza media L.
HC70,15,Hypochaeris glabra L.
HC70,15,Serapias neglecta De Not.
HC70,3,Aegilops neglecta Req. ex Bertol.
HC70,3,Lathyrus sylvestris L.
HC70,3,Teucrium chamaedrys L.
HC70,3,Tuberaria guttata (L.) Fourr.
BW43,0.1,Cistus monspeliensis L.
BW43,0.1,Dorycnium hirsutum (L.) Ser.
BW43,0.5,Carthamus lanatus L.
BW43,0.5,Dactylis glomerata L.
BW43,0.5,Galium lucidum All.
BW43,0.5,Globularia punctata L.
BW43,0.5,Helichrysum italicum (Roth) G.Don
BW43,0.5,Sanguisorba minor Scop. subsp. muricata (Bonnier & Layens) Briq.
BW43,37.5,Bromus erectus Huds.
BW43,15,Avena barbata Pott ex Link
BW43,15,Pleurochaete squarrosa (Brid.) Lindb.
BW43,15,Teucrium polium L.
BW43,3,Aegilops neglecta Req. ex Bertol.
BW43,3,Asparagus acutifolius L.
BW43,3,Brachypodium distachyon (L.) P.Beauv.
BW43,3,Eryngium campestre L.
BW43,3,Galactites tomentosa Moench
BW43,3,Hypochaeris achyrophorus L.
BW43,3,Melica ciliata L.
BW43,3,Odontites sp.
BW43,3,Onobrychis caput-galli (L.) Lam.
BW43,3,Teucrium chamaedrys L.
TV66,0.1,Crepis zacintha (L.) Loisel.
TV66,0.1,Tordylium apulum L.
TV66,0.1,Trifolium scabrum L.
TV66,0.5,Hypochaeris achyrophorus L.
TV66,0.5,Potentilla hirta L.
TV66,0.5,Thymus longicaulis C.Presl
TV66,37.5,Pleurochaete squarrosa (Brid.) Lindb.
TV66,15,Aegilops neglecta Req. ex Bertol.
TV66,15,Bromus erectus Huds.
TV66,15,Sedum sexangulare L.
TV66,3,Fumana procumbens (Dunal) Gren. & Godr.
TV66,3,Sanguisorba minor Scop. subsp. muricata (Bonnier & Layens) Briq.
ZC47,0.1,Sherardia arvensis L.
ZC47,0.5,Fumana procumbens (Dunal) Gren. & Godr.
ZC47,0.5,Hypochaeris achyrophorus L.
ZC47,37.5,Bothriochloa ischaemum (L.) Keng
ZC47,37.5,Pleurochaete squarrosa (Brid.) Lindb.
ZC47,15,Cleistogenes serotina (L.) Keng
ZC47,3,Linaria vulgaris Mill.
ZC47,3,Teucrium polium L.
CU93,0.5,Asparagus acutifolius L.
CU93,0.5,Briza media L.
CU93,0.5,Carthamus lanatus L.
CU93,0.5,Crupina vulgaris Cass.
CU93,0.5,Dorycnium hirsutum (L.) Ser.
CU93,0.5,Echium vulgare L.
CU93,0.5,Galactites tomentosa Moench
CU93,0.5,Sanguisorba minor Scop. subsp. muricata (Bonnier & Layens) Briq.
CU93,0.5,Teucrium polium L.
CU93,0.5,Tragopogon porrifolius L.
CU93,37.5,Bothriochloa ischaemum (L.) Keng
CU93,37.5,Melica ciliata L.
CU93,15,Avena barbata Pott ex Link
CU93,15,Eryngium campestre L.
CU93,3,Brachypodium rupestre (Host) Roem. & Schult.
CU93,3,Centaurea deusta Ten.
CU93,3,Dactylis glomerata L.
UA72,0.5,Asparagus acutifolius L.
UA72,0.5,Carthamus lanatus L.
UA72,0.5,Dactylis glomerata L.
UA72,0.5,Dianthus balbisii Ser.
UA72,0.5,Micromeria graeca (L.) Benth. ex Rchb.
UA72,0.5,Onobrychis caput-galli (L.) Lam.
UA72,0.5,Reichardia picroides (L.) Roth
UA72,0.5,Sanguisorba minor Scop. subsp. muricata (Bonnier & Layens) Briq.
UA72,0.5,Scabiosa columbaria L.
UA72,0.5,Tragopogon porrifolius L.
UA72,37.5,Bromus rubens L.
UA72,37.5,Centaurea deusta Ten.
UA72,15,Cistus monspeliensis L.
UA72,15,Spartium junceum L.
UA72,3,Avena barbata Pott ex Link
UA72,3,Bothriochloa ischaemum (L.) Keng
UA72,3,Brachypodium rupestre (Host) Roem. & Schult.
UA72,3,Carex flacca Schreb.
UA72,3,Crupina vulgaris Cass.
UA72,3,Echium vulgare L.
UA72,3,Galactites tomentosa Moench
UA72,3,Hypochaeris achyrophorus L.
UA72,3,Melica ciliata L.
US55,87.5,Galium debile Desv.
US55,15,Ranunculus sardous Crantz
US55,15,Potentilla reptans L.
US55,3,Oenanthe silaifolia M.Bieb.
US55,0.5,Eleocharis palustris (L.) Roem. & Schult.
US55,0.5,Calystegia sepium (L.) R.Br.
US55,0.5,Poa trivialis L.
US55,0.5,Lotus corniculatus L.
US55,0.1,Mentha aquatica L.
US55,0.5,Alopecurus myosuroides Huds.
QM87,62.5,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb."
QM87,15,Calystegia sepium (L.) R.Br.
QM87,3,Geranium purpureum Vill.
QM87,0.5,Eupatorium cannabinum L.
QM87,0.5,Circaea lutetiana L.
QM87,15,Galium sp.
QM87,15,Hedera helix L.
QM87,3,Rubus ulmifolius Schott
QM87,3,Parietaria officinalis L.
QM87,3,Scutellaria columnae All.
QM87,0.5,Mercurialis annua L.
QM87,0.5,Silene alba (Mill.) E.H.L.Krause
QM87,0.5,Solanum dulcamara L.
EA79,3,Cornus mas L.
EA79,3,Crepis leontodontoides All.
EA79,3,Filipendula vulgaris Moench
EA79,3,Ostrya carpinifolia Scop.
EA79,15,Ruscus aculeatus L.
EA79,15,Acer monspessulanum L.
EA79,15,Fraxinus ornus L.
EA79,15,Quercus frainetto Ten.
EA79,37.5,Serratula tinctoria L.
EA79,62.5,Quercus cerris L.
EA79,0.5,Hedera helix L.
EA79,0.5,Melica minuta L. var. arrecta (Kuntze) Fiori
EA79,0.5,Sorbus domestica L.
EA79,0.5,Festuca heterophylla Lam.
EA79,0.5,Galium vernum Scop.
EA79,0.5,Stachys officinalis (L.) Trevis.
EA79,0.5,Agrimonia eupatoria L.
EA79,0.5,Crataegus monogyna Jacq.
EA79,0.5,Dactylis glomerata L.
EA79,0.5,Echinops ritro L.
EA79,0.5,Prunus spinosa L.
EA79,0.5,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker
EA79,0.5,Buglossoides purpurocaerulea (L.) I.M.Johnst.
EA79,0.5,Fragaria vesca L.
EA79,0.5,Lathyrus venetus (Mill.) Wohlf.
EA79,0.5,Lychnis flos-cuculi L.
EA79,0.5,Ajuga reptans L.
EA79,0.5,Teucrium chamaedrys L.
EA79,0.5,Luzula forsteri (Sm.) DC.
EA79,0.5,Oenanthe pimpinelloides L.
EA79,0.5,Acer campestre L.
EA79,0.5,Pyrus pyraster (L.) Burgsd.
EA79,0.5,Rosa sempervirens L.
EA79,0.5,Ranunculus bulbosus L.
EA79,0.5,Brachypodium sylvaticum (Huds.) P.Beauv.
EA79,0.5,Poa trivialis L.
EA79,0.5,Trifolium ochroleucum Huds.
EA79,0.5,Quercus pubescens Willd.
EA79,0.5,Carex distachya Desf.
EA79,0.5,Lathyrus aphaca L.
EA79,0.1,Melittis melissophyllum L.
EA79,0.1,Clematis flammula L.
EA79,0.1,Geum urbanum L.
EA79,0.1,Allium sp.
EA79,0.1,Arabis sagittata (Bertol.) DC.
EA79,0.1,Helleborus viridis L.
EA79,0.1,Helleborus foetidus L.
EA79,0.1,Paliurus spina-christi Mill.
EA79,0.1,Trifolium pratense L.
LM27,3,Crataegus monogyna Jacq.
LM27,3,Buglossoides purpurocaerulea (L.) I.M.Johnst.
LM27,3,Corylus avellana L.
LM27,3,Ilex aquifolium L.
LM27,3,Tilia cordata Mill.
LM27,15,Quercus frainetto Ten.
LM27,15,Cornus mas L.
LM27,15,Hedera helix L.
LM27,15,Carpinus betulus L.
LM27,87.5,Quercus cerris L.
LM27,0.5,Galium vernum Scop.
LM27,0.5,Viola alba Besser subsp. dehnhardtii (Ten.) W.Becker
LM27,0.5,Festuca heterophylla Lam.
LM27,0.5,Stachys officinalis (L.) Trevis.
LM27,0.5,Prunus spinosa L.
LM27,0.5,"Rubus fruticosus L., nom. amb."
LM27,0.5,Acer campestre L.
LM27,0.5,Dactylis glomerata L.
LM27,0.5,Fragaria vesca L.
LM27,0.5,Melica uniflora Retz.
LM27,0.5,Lathyrus niger (L.) Bernh.
LM27,0.1,Sorbus domestica L.
LM27,0.1,Lonicera etrusca Santi
LM27,0.1,Euphorbia amygdaloides L.
LM27,0.1,Quercus pubescens Willd.
LM27,0.1,Carex sp.
LM27,0.1,Clematis vitalba L.
LM27,0.1,Crataegus laevigata (Poir.) DC.
LM27,0.1,Malus sylvestris (L.) Mill.
LM27,0.1,Primula vulgaris Huds.
KM11,3,Deschampsia flexuosa (L.) Trin.
KM11,3,Poa alpina L. subsp. alpina
KM11,3,Festuca riccerii Foggi & Gr.Rossi
KM11,15,Luzula multiflora (Ehrh.) Lej.
KM11,15,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
KM11,37.5,Geum montanum L.
KM11,62.5,Nardus stricta L.
KM11,0.5,Dianthus deltoides L. subsp. deltoides
KM11,0.5,Lotus corniculatus L.
KM11,0.5,Trifolium pratense L.
KM11,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
KM11,0.5,Carex caryophyllea Latourr.
KM11,0.5,Bistorta officinalis Delarbre
KM11,0.5,Ranunculus pollinensis (N.Terracc.) Chiov.
KM11,0.5,Trifolium thalii Vill.
SB81,15,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
SB81,87.5,Nardus stricta L.
SB81,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
SB81,0.5,Crocus vernus (L.) Hill
SB81,0.5,Deschampsia flexuosa (L.) Trin.
SB81,0.5,Carex pilulifera L. subsp. pilulifera
JU84,3,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
JU84,3,Dianthus deltoides L. subsp. deltoides
JU84,3,Agrostis capillaris L.
JU84,15,Potentilla erecta (L.) Raeusch.
JU84,37.5,Geum montanum L.
JU84,62.5,Nardus stricta L.
JU84,0.5,Veronica officinalis L.
JU84,0.5,Achillea millefolium L.
JU84,0.5,Luzula congesta (Thuill.) Lej.
JU84,0.5,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
JU84,0.5,Vaccinium myrtillus L.
JU84,0.5,Pimpinella saxifraga L.
JU84,0.5,Carex caryophyllea Latourr.
JU84,0.5,Cruciata glabra (L.) C.Bauhin ex Opiz
JU84,0.5,Festuca filiformis Pourr.
JU84,0.5,Phleum pratense L. subsp. pratense
JU84,0.1,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
VG30,3,Veronica officinalis L.
VG30,3,Carex caryophyllea Latourr.
VG30,15,Agrostis capillaris L.
VG30,15,Dianthus sylvestris Wulfen subsp. sylvestris
VG30,37.5,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
VG30,62.5,Nardus stricta L.
VG30,0.5,Geum montanum L.
VG30,0.5,Polygala alpestris Rchb.
VG30,0.5,Phleum alpinum L.
VG30,0.5,Pimpinella saxifraga L.
VG30,0.5,Silene italica (L.) Pers. subsp. italica
VG30,0.5,Galium mollugo L. subsp. erectum Syme
VG30,0.5,Lotus corniculatus L.
VG30,0.5,Luzula congesta (Thuill.) Lej.
VG30,0.5,Viola reichenbachiana Jord. ex Boreau
VG30,0.1,Leontodon hispidus L.
JW66,3,Agrostis capillaris L.
JW66,3,Geum montanum L.
JW66,3,Phleum alpinum L.
JW66,3,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
JW66,3,Luzula multiflora (Ehrh.) Lej.
JW66,15,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
JW66,37.5,Deschampsia cespitosa (L.) P.Beauv. subsp. cespitosa
JW66,87.5,Nardus stricta L.
JW66,0.5,Hypericum richeri Vill. subsp. richeri
JW66,0.5,Alchemilla transiens (Buser) Buser
WH80,3,Geum montanum L.
WH80,15,Agrostis capillaris L.
WH80,15,Festuca microphylla (St.-Yves ex Coste) Patzke
WH80,62.5,Nardus stricta L.
WH80,0.5,Dianthus deltoides L. subsp. deltoides
WH80,0.5,Potentilla erecta (L.) Raeusch.
WH80,0.5,Phyteuma hemisphaericum L.
WH80,0.5,Polygala alpestris Rchb.
DS96,3,Agrostis capillaris L.
DS96,3,Potentilla erecta (L.) Raeusch.
DS96,3,Deschampsia flexuosa (L.) Trin.
DS96,15,Geum montanum L.
DS96,37.5,Festuca microphylla (St.-Yves ex Coste) Patzke
DS96,62.5,Nardus stricta L.
DS96,0.5,Vaccinium myrtillus L.
DS96,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
DS96,0.5,Crocus vernus (L.) Hill
DS96,0.5,Danthonia decumbens (L.) DC. subsp. decumbens
DS96,0.5,Bistorta officinalis Delarbre
DS96,0.5,Carex pilulifera L. subsp. pilulifera
DS96,0.5,Luzula multiflora (Ehrh.) Lej.
DS96,0.5,Genista tinctoria L.
DS96,0.5,Pimpinella saxifraga L.
DS96,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
DS96,0.5,Achillea millefolium L.
DS96,0.5,Dianthus sylvestris Wulfen subsp. sylvestris
DS96,0.5,Stellaria graminea L.
DS96,0.5,Trifolium pratense L.
CA81,3,Carex pilulifera L. subsp. pilulifera
CA81,15,Hypericum richeri Vill. subsp. richeri
CA81,15,Vaccinium myrtillus L.
CA81,62.5,Nardus stricta L.
CA81,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
CA81,0.5,Brachypodium genuense (DC.) Roem. & Schult.
CA81,0.5,Campanula scheuchzeri Vill. subsp. scheuchzeri
CA81,0.5,Carex sempervirens Vill.
CA81,0.5,Danthonia decumbens (L.) DC. subsp. decumbens
CA81,0.5,Dianthus deltoides L. subsp. deltoides
CA81,0.5,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
CA81,0.5,Galium lucidum All.
CA81,0.5,Gentiana acaulis L.
CA81,0.5,Geum montanum L.
CA81,0.5,Luzula multiflora (Ehrh.) Lej.
CA81,0.5,Pimpinella saxifraga L.
CA81,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
CA81,0.5,Potentilla erecta (L.) Raeusch.
CA81,0.1,Antennaria dioica (L.) Gaertn.
CA81,0.1,Bistorta officinalis Delarbre
CA81,0.1,Festuca microphylla (St.-Yves ex Coste) Patzke
CA81,0.1,Silene italica (L.) Pers.
ZA68,3,Carex sempervirens Vill.
ZA68,3,Hypericum richeri Vill. subsp. richeri
ZA68,3,Bistorta officinalis Delarbre
ZA68,3,Dianthus deltoides L. subsp. deltoides
ZA68,3,Potentilla erecta (L.) Raeusch.
ZA68,15,Vaccinium myrtillus L.
ZA68,15,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
ZA68,37.5,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
ZA68,62.5,Nardus stricta L.
ZA68,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
ZA68,0.5,Agrostis capillaris L.
ZA68,0.5,Luzula multiflora (Ehrh.) Lej.
ZA68,0.5,Geum montanum L.
ZA68,0.5,Deschampsia flexuosa (L.) Trin.
ZA68,0.5,Veronica officinalis L.
ZA68,0.5,Plantago maritima L. subsp. serpentina (All.) Arcang.
ZA68,0.5,Poa alpina L. subsp. alpina
ZA68,0.5,Carex pilulifera L. subsp. pilulifera
ZA68,0.5,Polygala alpestris Rchb.
ZA68,0.5,Genista tinctoria L.
ZA68,0.5,Gentiana acaulis L.
IX83,3,Potentilla erecta (L.) Raeusch.
IX83,3,Geum montanum L.
IX83,3,Vaccinium myrtillus L.
IX83,3,Genista tinctoria L.
IX83,15,Festuca microphylla (St.-Yves ex Coste) Patzke
IX83,62.5,Nardus stricta L.
IX83,0.5,Deschampsia flexuosa (L.) Trin.
IX83,0.5,Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev
IX83,0.5,Danthonia decumbens (L.) DC. subsp. decumbens
IX83,0.5,Luzula multiflora (Ehrh.) Lej.
IX83,0.5,Carex sempervirens Vill.
QH46,3,Viola calcarata L. subsp. cavillieri (W.Becker) Negodi
QH46,3,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
QH46,3,Hypericum richeri Vill. subsp. richeri
QH46,3,Vaccinium myrtillus L.
QH46,3,Deschampsia flexuosa (L.) Trin.
QH46,3,Carex pilulifera L. subsp. pilulifera
QH46,87.5,Nardus stricta L.
QH46,0.5,Agrostis capillaris L.
QH46,0.5,Luzula multiflora (Ehrh.) Lej.
QH46,0.5,Dianthus sylvestris Wulfen subsp. sylvestris
QH46,0.5,Pimpinella saxifraga L.
QH46,0.5,Potentilla erecta (L.) Raeusch.
QH46,0.5,Gentiana acaulis L.
QH46,0.5,Danthonia decumbens (L.) DC. subsp. decumbens
QH46,0.5,Thymus pulegioides L.
QH46,0.5,Campanula scheuchzeri Vill. subsp. scheuchzeri
QH46,0.5,Calluna vulgaris (L.) Hull
TV90,3,Luzula multiflora (Ehrh.) Lej.
TV90,3,Polygala alpestris Rchb.
TV90,15,Potentilla erecta (L.) Raeusch.
TV90,15,Vaccinium myrtillus L.
TV90,15,Festuca rubra L. subsp. commutata (Gaudin) Markgr.-Dann.
TV90,15,Alchemilla saxatilis (group)
TV90,62.5,Nardus stricta L.
TV90,0.5,Genista tinctoria L.
